Cell ID,Spot ID,80K Spots Position X,80K Spots Position Y,80K Spots Position Z
75,600000689,254.665,188.433,0.0998975
74,600000690,269.212,188.433,0.0998975
83,600000691,288.145,188.459,0.0998975
21,600000692,290.665,188.321,0.0998975
1,600000693,195.913,188.778,0.0998975
79,600000694,202.007,188.919,0.0998975
76,600000695,213.405,188.758,0.0998975
76,600000696,217.023,188.95,0.0998975
80,600000697,220.277,188.706,0.0998975
80,600000698,222.273,188.856,0.0998975
85,600000699,229.356,188.773,0.0998975
85,600000700,230.775,188.766,0.0998975
72,600000701,241.46,188.908,0.0998975
81,600000702,244.155,188.979,0.0998975
75,600000703,259.323,188.823,0.0998975
74,600000704,270.53,188.941,0.0998975
1,600000705,194.763,189.104,0.0998975
79,600000706,199.655,189.31,0.0998975
84,600000707,211.544,189.141,0.0998975
76,600000708,215.679,189.063,0.0998975
85,600000709,231.731,189.196,0.0998975
24,600000710,233.318,189.279,0.0998975
24,600000711,234.382,189.069,0.0998975
72,600000712,239.717,189.33,0.0998975
82,600000713,249.814,189.215,0.0998975
82,600000714,251.326,189.272,0.0998975
77,600000715,261.826,189.05,0.0998975
77,600000716,264.316,189.08,0.0998975
74,600000717,268.612,189.247,0.0998975
73,600000718,277.704,189.354,0.0998975
78,600000719,281.911,189.084,0.0998975
78,600000720,284.317,189.246,0.0998975
78,600000721,284.963,189.329,0.0998975
83,600000722,286.553,189.205,0.0998975
84,600000723,207.008,189.583,0.0998975
84,600000724,209.34,189.583,0.0998975
84,600000725,212.663,189.429,0.0998975
76,600000726,214.126,189.52,0.0998975
85,600000727,227.141,189.417,0.0998975
81,600000728,242.946,189.632,0.0998975
77,600000729,263.052,189.559,0.0998975
78,600000730,280.686,189.575,0.0998975
79,600000731,200.735,189.894,0.0998975
80,600000732,222.097,189.934,0.0998975
80,600000733,223.321,190.053,0.0998975
69,600000734,224.736,190.01,0.0998975
24,600000735,236.834,189.883,0.0998975
81,600000736,248.278,189.945,0.0998975
82,600000737,251.04,190.009,0.0998975
77,600000738,261.102,189.821,0.0998975
74,600000739,270.356,189.823,0.0998975
74,600000740,272.638,190.075,0.0998975
73,600000741,276.585,189.985,0.0998975
83,600000742,288.862,190.062,0.0998975
1,600000743,197.683,190.211,0.0998975
79,600000744,204.277,190.23,0.0998975
84,600000745,207.506,190.455,0.0998975
76,600000746,216.976,190.229,0.0998975
80,600000747,219.609,190.399,0.0998975
85,600000748,230.136,190.421,0.0998975
24,600000749,233.498,190.275,0.0998975
72,600000750,238.351,190.336,0.0998975
81,600000751,244.448,190.368,0.0998975
81,600000752,246.339,190.478,0.0998975
82,600000753,252.074,190.349,0.0998975
82,600000754,253.188,190.393,0.0998975
82,600000755,255.236,190.172,0.0998975
75,600000756,256.253,190.404,0.0998975
77,600000757,264.18,190.36,0.0998975
79,600000758,203.269,190.74,0.0998975
84,600000759,205.965,190.718,0.0998975
80,600000760,218.212,190.539,0.0998975
85,600000761,231.353,190.812,0.0998975
85,600000762,232.31,190.627,0.0998975
24,600000763,235.807,190.681,0.0998975
81,600000764,241.484,190.845,0.0998975
77,600000765,262.648,190.787,0.0998975
74,600000766,268.741,190.834,0.0998975
28,600000767,270.171,190.69,0.0998975
74,600000768,274.512,190.896,0.0998975
79,600000769,199.164,191.126,0.0998975
1986,600000770,212.537,190.987,0.0998975
1986,600000771,215.072,191.01,0.0998975
80,600000772,220.655,191.029,0.0998975
85,600000773,228.59,190.95,0.0998975
27,600000774,258.522,191.058,0.0998975
77,600000775,262.035,191.145,0.0998975
1986,600000776,217.165,191.477,0.0998975
80,600000777,222.67,191.478,0.0998975
77,600000778,265.129,191.605,0.0998975
29,600000779,286.123,191.487,0.0998975
79,600000780,201.149,191.785,0.0998975
84,600000781,205.099,191.768,0.0998975
84,600000782,208.89,191.878,0.0998975
80,600000783,219.561,191.669,0.0998975
24,600000784,233.117,191.817,0.0998975
24,600000785,237.123,191.856,0.0998975
81,600000786,245.814,191.81,0.0998975
82,600000787,249.569,191.791,0.0998975
82,600000788,252.085,191.778,0.0998975
28,600000789,270.569,191.89,0.0998975
29,600000790,283.421,191.84,0.0998975
83,600000791,287.374,191.732,0.0998975
79,600000792,202.398,192.415,0.0998975
84,600000793,207.322,192.104,0.0998975
84,600000794,211.169,192.116,0.0998975
1986,600000795,214.721,192.33,0.0998975
85,600000796,229.839,192.177,0.0998975
85,600000797,231.578,192.294,0.0998975
72,600000798,240.455,192.41,0.0998975
81,600000799,243.717,192.113,0.0998975
81,600000800,244.786,192.37,0.0998975
81,600000801,247.422,192.166,0.0998975
27,600000802,254.107,192.23,0.0998975
27,600000803,256.671,192.223,0.0998975
86,600000804,274.434,192.068,0.0998975
29,600000805,285.012,192.24,0.0998975
83,600000806,288.93,192.313,0.0998975
5,600000807,194.734,192.572,0.0998975
5,600000808,195.878,192.614,0.0998975
5,600000809,197.908,192.467,0.0998975
79,600000810,199.44,192.757,0.0998975
79,600000811,200.51,192.524,0.0998975
80,600000812,223.355,192.681,0.0998975
25,600000813,241.069,192.491,0.0998975
77,600000814,262.597,192.704,0.0998975
86,600000815,275.382,192.509,0.0998975
84,600000816,209.491,193.01,0.0998975
1986,600000817,214.915,192.972,0.0998975
80,600000818,219.473,193.076,0.0998975
80,600000819,220.863,193.162,0.0998975
85,600000820,228.442,192.849,0.0998975
85,600000821,232.366,192.989,0.0998975
24,600000822,235.41,193.079,0.0998975
24,600000823,236.922,193.152,0.0998975
24,600000824,238.445,193.059,0.0998975
29,600000825,282.352,192.892,0.0998975
29,600000826,283.902,192.804,0.0998975
79,600000827,200.968,193.382,0.0998975
1986,600000828,216.113,193.359,0.0998975
22,600000829,217.891,193.226,0.0998975
27,600000830,256.359,193.396,0.0998975
27,600000831,259.46,193.334,0.0998975
28,600000832,273.158,193.413,0.0998975
29,600000833,284.941,193.381,0.0998975
31,600000834,287.901,193.388,0.0998975
31,600000835,290.503,193.537,0.0998975
84,600000836,210.173,193.805,0.0998975
84,600000837,210.781,193.588,0.0998975
24,600000838,233.8,193.788,0.0998975
81,600000839,246.503,193.803,0.0998975
27,600000840,253.885,193.771,0.0998975
27,600000841,257.078,193.696,0.0998975
27,600000842,260.752,193.622,0.0998975
511,600000843,263.831,193.692,0.0998975
28,600000844,272.2,193.712,0.0998975
86,600000845,274.387,193.595,0.0998975
40,600000846,250.066,171.158,0.323711
44,600000847,219.133,171.826,0.281892
37,600000848,259.761,172.212,0.201643
48,600000849,211.04,173.353,0.207361
45,600000850,246.034,173.583,0.215726
48,600000851,212.342,174.576,0.21664
42,600000852,226.292,174.408,0.288923
53,600000853,228.22,174.432,0.310726
53,600000854,230.842,174.677,0.322684
41,600000855,284.704,174.799,0.221127
53,600000856,227.107,175.139,0.213844
45,600000857,243.029,175.285,0.294191
52,600000858,255.367,175.925,0.377103
50,600000859,263.788,175.919,0.290716
56,600000860,221.081,176.332,0.258215
53,600000861,229.452,176.396,0.271974
57,600000862,214.434,176.746,0.316219
49,600000863,250.189,176.672,0.277887
0,600000864,194.866,177.173,0.208011
55,600000865,206.229,177.164,0.26355
60,600000866,276.04,177.158,0.335577
19,600000867,289.105,177.15,0.301036
48,600000868,210.929,177.591,0.268427
47,600000869,273.703,177.565,0.214473
51,600000870,201.078,177.768,0.234983
50,600000871,265.781,178.274,0.367597
19,600000872,289.978,178.117,0.330568
54,600000873,284.639,178.71,0.2195
57,600000874,216.435,178.895,0.261044
51,600000875,198.657,179.468,0.26402
55,600000876,210.009,179.425,0.320475
52,600000877,257.319,179.297,0.250357
50,600000878,263.821,179.461,0.372579
64,600000879,269.886,179.6,0.278095
49,600000880,249.491,180.019,0.370599
64,600000881,270.919,180.21,0.32902
61,600000882,258.745,180.58,0.267164
58,600000883,240.269,181.567,0.201845
58,600000884,244.162,182.831,0.273375
71,600000885,210.178,183.076,0.216092
60,600000886,277.939,183.105,0.27302
61,600000887,264.97,183.639,0.22795
60,600000888,272.549,183.507,0.313028
62,600000889,199.043,184.065,0.351288
74,600000890,272.95,184.366,0.299916
73,600000891,276.211,184.28,0.224662
57,600000892,212.386,184.564,0.326932
67,600000893,245.985,184.952,0.23209
64,600000894,268.856,185.422,0.265825
73,600000895,274.339,186.227,0.37046
69,600000896,227.694,186.557,0.333137
70,600000897,235.456,186.462,0.2893
75,600000898,261.981,186.813,0.334889
72,600000899,242.214,187.28,0.302292
67,600000900,247.418,187.255,0.209109
80,600000901,221.617,187.661,0.257331
1,600000902,197.778,188.094,0.220788
69,600000903,223.677,187.997,0.38204
75,600000904,257.897,188.358,0.225501
77,600000905,265.826,189.47,0.215333
76,600000906,215.747,190.078,0.23105
72,600000907,240.64,189.95,0.366572
82,600000908,251.339,190.644,0.281544
79,600000909,200.092,191.083,0.302217
28,600000910,272.142,190.913,0.360154
5,600000911,196.961,191.482,0.241752
27,600000912,255.913,192.031,0.28469
28,600000913,271.834,192.998,0.207083
28,600000914,266.905,193.357,0.368798
85,600000915,230.823,193.9,0.392015
28,600000916,265.835,193.773,0.213103
35,600000917,242.695,167.627,0.496018
38,600000918,230.818,168.859,0.449021
40,600000919,249.629,169.162,0.516245
37,600000920,260.382,169.389,0.420409
33,600000921,273.278,169.996,0.559261
42,600000922,221.273,170.316,0.492614
41,600000923,285.604,170.716,0.430061
44,600000924,216.431,171.059,0.470177
18,600000925,286.794,171.983,0.436654
37,600000926,256.547,172.67,0.581233
47,600000927,271.9,172.977,0.532771
38,600000928,233.137,173.364,0.508991
50,600000929,261.455,173.205,0.542799
47,600000930,272.943,173.427,0.510232
46,600000931,278.632,173.386,0.489694
46,600000932,279.381,173.716,0.434884
52,600000933,256.272,173.886,0.530014
52,600000934,258.185,175.018,0.552222
46,600000935,279.512,176.024,0.516207
48,600000936,209.665,176.726,0.465737
51,600000937,199.067,177.088,0.423994
52,600000938,255.816,177.137,0.540202
49,600000939,252.316,177.393,0.596034
59,600000940,235.259,177.788,0.475109
61,600000941,260.907,178.604,0.533042
50,600000942,266.518,179.008,0.403996
49,600000943,251.798,179.508,0.583159
57,600000944,216.967,180.075,0.445413
68,600000945,221.436,180.86,0.434439
64,600000946,266.107,180.761,0.508859
62,600000947,201.303,181.688,0.491379
65,600000948,280.443,181.56,0.552933
55,600000949,204.463,182.157,0.4389
67,600000950,245.239,181.877,0.421365
60,600000951,276.718,181.919,0.420203
64,600000952,269.429,182.403,0.428634
68,600000953,222.426,183.172,0.563409
69,600000954,228.389,183.84,0.447783
61,600000955,258.476,184.041,0.416481
57,600000956,213.651,184.292,0.557209
68,600000957,221.285,184.208,0.522501
57,600000958,211.149,185.152,0.453999
66,600000959,285.402,185.05,0.406717
66,600000960,288.781,185.954,0.438382
67,600000961,248.689,186.126,0.570992
68,600000962,220.924,186.694,0.52314
75,600000963,259.277,186.882,0.433111
74,600000964,271.38,186.823,0.448627
78,600000965,281.995,186.884,0.418557
66,600000966,288.364,186.78,0.446005
72,600000967,236.174,187.674,0.594145
67,600000968,249.773,187.725,0.55198
1,600000969,194.098,187.981,0.451597
74,600000970,272.118,188.309,0.457716
79,600000971,203.033,188.769,0.476486
75,600000972,256.715,189.613,0.493426
74,600000973,274.096,189.652,0.580073
84,600000974,205.244,189.989,0.49906
77,600000975,260.303,190.418,0.538698
76,600000976,214.16,191.127,0.463791
5,600000977,195.696,191.304,0.464841
80,600000978,221.556,191.423,0.483672
1986,600000979,212.744,192.073,0.582254
80,600000980,222.16,193.119,0.427457
81,600000981,247.364,193.354,0.443837
26,600000982,249.554,193.364,0.440855
1986,600000983,217.299,193.678,0.468446
26,600000984,250.147,193.742,0.472474
35,600000985,239.356,166.784,0.7931
18,600000986,290.765,168.214,0.623417
18,600000987,288.958,168.641,0.634299
40,600000988,253.584,169.205,0.783554
37,600000989,261.695,170.059,0.794244
47,600000990,270.733,172.089,0.713146
33,600000991,275.622,173.747,0.659981
46,600000992,277.531,174.093,0.656999
49,600000993,253.123,175.186,0.788355
0,600000994,194.729,175.625,0.631021
49,600000995,250.446,175.786,0.658361
45,600000996,240.243,176.438,0.726198
54,600000997,283.444,176.319,0.604725
47,600000998,273.236,176.689,0.692303
0,600000999,197.28,178.518,0.744027
64,600001000,271.102,178.585,0.695041
60,600001001,272.454,178.522,0.684283
53,600001002,232.129,179.751,0.667675
57,600001003,211.569,180.137,0.717908
56,600001004,225.989,180.536,0.703614
66,600001005,285.287,180.471,0.719024
53,600001006,231.431,180.843,0.61221
0,600001007,194.878,181.085,0.744243
59,600001008,236.775,181.78,0.675233
65,600001009,280.569,182.304,0.698891
62,600001010,200.216,183.271,0.609132
59,600001011,238.947,183.552,0.709508
63,600001012,253.935,183.487,0.798324
68,600001013,222.501,184.073,0.623051
69,600001014,226.509,183.915,0.653761
73,600001015,274.311,185.378,0.611077
78,600001016,284.715,186.065,0.630713
62,600001017,200.981,186.495,0.696001
76,600001018,212.305,186.576,0.693484
78,600001019,283.607,186.504,0.622719
69,600001020,222.383,186.96,0.701967
69,600001021,225.559,187.359,0.601756
81,600001022,245.294,187.244,0.628962
82,600001023,247.051,187.539,0.719995
77,600001024,263.164,187.635,0.626586
78,600001025,285.544,187.975,0.70212
73,600001026,278.912,188.788,0.711593
74,600001027,267.624,189.225,0.721028
83,600001028,290.755,189.797,0.74229
79,600001029,202.816,190.426,0.601515
74,600001030,276.081,190.293,0.773488
1,600001031,194.444,190.659,0.696621
72,600001032,238.768,190.771,0.688384
83,600001033,287.709,190.802,0.632978
29,600001034,282.601,191.106,0.742456
82,600001035,254.963,191.421,0.641
28,600001036,267.636,191.422,0.656896
81,600001037,248.283,191.91,0.647008
83,600001038,290.697,192.165,0.736805
28,600001039,269.977,192.536,0.660481
84,600001040,207.067,193.102,0.729456
27,600001041,252.877,193.647,0.61994
101,600001042,306.3,167.672,0.0998975
101,600001043,305.045,168.98,0.0998975
102,600001044,317.681,169.02,0.0998975
103,600001045,300.122,169.905,0.0998975
101,600001046,307.389,169.91,0.0998975
104,600001047,322.15,169.849,0.0998975
103,600001048,301.691,170.787,0.0998975
103,600001049,303.291,170.984,0.0998975
101,600001050,308.21,171.092,0.0998975
105,600001051,309.508,170.956,0.0998975
104,600001052,320.971,170.924,0.0998975
106,600001053,330.394,170.982,0.0998975
18,600001054,291.825,171.427,0.0998975
103,600001055,299.79,171.783,0.0998975
105,600001056,311.965,171.78,0.0998975
104,600001057,324.012,171.663,0.0998975
103,600001058,300.498,172.069,0.0998975
106,600001059,328.583,172.159,0.0998975
106,600001060,331.711,172.08,0.0998975
19,600001061,292.043,172.532,0.0998975
103,600001062,302.504,172.692,0.0998975
104,600001063,322.208,172.497,0.0998975
104,600001064,322.914,172.622,0.0998975
108,600001065,305.462,172.917,0.0998975
105,600001066,310.184,172.832,0.0998975
107,600001067,294.011,173.263,0.0998975
107,600001068,296.333,173.2,0.0998975
103,600001069,298.322,173.186,0.0998975
103,600001070,300.311,173.311,0.0998975
106,600001071,329.667,173.396,0.0998975
107,600001072,295.176,173.664,0.0998975
105,600001073,308.142,173.488,0.0998975
106,600001074,327.797,173.545,0.0998975
108,600001075,306.853,174.223,0.0998975
106,600001076,329.618,174.09,0.0998975
106,600001077,332.055,173.97,0.0998975
19,600001078,291.364,174.589,0.0998975
103,600001079,297.394,174.505,0.0998975
115,600001080,330.884,174.285,0.0998975
107,600001081,294.146,174.873,0.0998975
108,600001082,305.111,174.963,0.0998975
105,600001083,312.073,174.875,0.0998975
116,600001084,361.093,174.681,0.0998975
19,600001085,291.925,175.12,0.0998975
107,600001086,295.181,175.337,0.0998975
105,600001087,308.41,175.272,0.0998975
105,600001088,311.186,175.264,0.0998975
115,600001089,327.933,175.168,0.0998975
112,600001090,348.648,175.189,0.0998975
19,600001091,292.977,175.598,0.0998975
111,600001092,314.538,175.629,0.0998975
108,600001093,303.069,175.938,0.0998975
108,600001094,306.688,175.951,0.0998975
105,600001095,308.469,175.888,0.0998975
115,600001096,325.48,175.92,0.0998975
115,600001097,328.916,175.975,0.0998975
115,600001098,329.565,175.883,0.0998975
119,600001099,342.691,175.921,0.0998975
116,600001100,358.869,175.941,0.0998975
107,600001101,295.97,176.322,0.0998975
114,600001102,297.051,176.271,0.0998975
114,600001103,301.307,176.205,0.0998975
115,600001104,326.816,176.298,0.0998975
116,600001105,361.223,176.387,0.0998975
107,600001106,293.719,176.592,0.0998975
19,600001107,293.004,177.123,0.0998975
108,600001108,304.66,177.071,0.0998975
117,600001109,321.432,177.025,0.0998975
119,600001110,342.561,177.042,0.0998975
107,600001111,295.31,177.532,0.0998975
114,600001112,299.829,177.553,0.0998975
108,600001113,306.936,177.373,0.0998975
120,600001114,310.101,177.436,0.0998975
111,600001115,314.831,177.495,0.0998975
115,600001116,327.001,177.633,0.0998975
115,600001117,329.754,177.462,0.0998975
19,600001118,291.401,177.841,0.0998975
114,600001119,298.304,177.958,0.0998975
114,600001120,301.489,177.849,0.0998975
120,600001121,311.069,177.876,0.0998975
111,600001122,316.841,177.837,0.0998975
115,600001123,330.628,177.84,0.0998975
108,600001124,307.374,178.186,0.0998975
111,600001125,316.072,178.345,0.0998975
119,600001126,343.44,178.221,0.0998975
107,600001127,293.046,178.605,0.0998975
20,600001128,294.461,178.813,0.0998975
114,600001129,302.889,178.973,0.0998975
108,600001130,303.614,179.095,0.0998975
120,600001131,311.92,178.966,0.0998975
117,600001132,321.371,178.908,0.0998975
117,600001133,322.969,178.934,0.0998975
123,600001134,354.067,178.817,0.0998975
19,600001135,291.745,179.39,0.0998975
119,600001136,342.237,179.439,0.0998975
